ID,target
ID_test_1151,58.897102
ID_test_1152,44.695400
ID_test_1153,56.366375
ID_test_1154,82.249321
ID_test_1155,57.617958
ID_test_1156,12.812981
ID_test_1157,30.622793
ID_test_1158,96.324577
ID_test_1159,57.541080
ID_test_1160,51.996090
ID_test_1161,72.830269
ID_test_1162,78.520210
ID_test_1163,51.225788
ID_test_1164,85.229004
ID_test_1165,19.891554
ID_test_1166,59.862808
ID_test_1167,48.649761
ID_test_1168,29.110479
ID_test_1169,69.015808
ID_test_1170,43.218250
ID_test_1171,112.593498
ID_test_1172,37.497021
ID_test_1173,28.930229
ID_test_1174,34.123451
ID_test_1175,88.976318
ID_test_1176,30.847551
ID_test_1177,66.459923
ID_test_1178,41.803463
ID_test_1179,98.532295
ID_test_1180,55.501392
ID_test_1181,29.870928
ID_test_1182,51.370823
ID_test_1183,69.914978
ID_test_1184,30.791601
ID_test_1185,22.797216
ID_test_1186,52.908821
ID_test_1187,24.043570
ID_test_1188,-10.871047
ID_test_1189,57.914967
ID_test_1190,41.318493
ID_test_1191,41.483234
ID_test_1192,39.688904
ID_test_1193,36.097057
ID_test_1194,36.947231
ID_test_1195,82.046593
ID_test_1196,72.501282
ID_test_1197,73.569839
ID_test_1198,85.845116
ID_test_1199,36.275372
ID_test_1200,17.233059
ID_test_1201,81.793144
ID_test_1202,11.693078
ID_test_1203,25.778851
ID_test_1204,49.951103
ID_test_1205,129.053375
ID_test_1206,69.371201
ID_test_1207,68.592918
ID_test_1208,77.268288
ID_test_1209,86.250771
ID_test_1210,36.468010
ID_test_1211,22.008541
ID_test_1212,169.446564
ID_test_1213,29.229326
ID_test_1214,201.992905
ID_test_1215,27.684622
ID_test_1216,70.984802
ID_test_1217,40.832432
ID_test_1218,38.189060
ID_test_1219,78.456589
ID_test_1220,88.832428
ID_test_1221,55.145500
ID_test_1222,27.191008
ID_test_1223,76.455528
ID_test_1224,102.401932
ID_test_1225,60.437778
ID_test_1226,90.747292
ID_test_1227,27.363117
ID_test_1228,70.352135
ID_test_1229,36.806164
ID_test_1230,52.194794
ID_test_1231,31.034824
ID_test_1232,57.537479
ID_test_1233,81.818405
ID_test_1234,41.584614
ID_test_1235,53.733570
ID_test_1236,47.814991
ID_test_1237,32.826962
ID_test_1238,61.239101
ID_test_1239,40.677967
ID_test_1240,50.962170
ID_test_1241,52.608158
ID_test_1242,38.633423
ID_test_1243,111.959656
ID_test_1244,94.137161
ID_test_1245,71.475975
ID_test_1246,56.201374
ID_test_1247,269.017120
ID_test_1248,44.859245
ID_test_1249,52.331604
ID_test_1250,100.513367
ID_test_1251,42.129894
ID_test_1252,48.666821
ID_test_1253,50.162876
ID_test_1254,97.317551
ID_test_1255,70.160789
ID_test_1256,111.449074
ID_test_1257,54.711834
ID_test_1258,46.696995
ID_test_1259,80.311073
ID_test_1260,58.150486
ID_test_1261,72.383507
ID_test_1262,11.471019
ID_test_1263,46.733547
ID_test_1264,29.212236
ID_test_1265,20.056517
ID_test_1266,99.240860
ID_test_1267,34.298328
ID_test_1268,69.482452
ID_test_1269,55.165493
ID_test_1270,43.072132
ID_test_1271,2.701202
ID_test_1272,41.353580
ID_test_1273,135.607941
ID_test_1274,22.709097
ID_test_1275,97.994591
ID_test_1276,34.028400
ID_test_1277,12.939521
ID_test_1278,73.534225
ID_test_1279,88.220993
ID_test_1280,-1.238034
ID_test_1281,85.169144
ID_test_1282,9.073569
ID_test_1283,46.178539
ID_test_1284,60.622295
ID_test_1285,83.968979
ID_test_1286,26.777292
ID_test_1287,48.495251
ID_test_1288,104.710228
ID_test_1289,53.819530
ID_test_1290,59.498287
ID_test_1291,21.885105
ID_test_1292,40.694164
ID_test_1293,47.141476
ID_test_1294,89.138985
ID_test_1295,35.774864
ID_test_1296,42.875057
ID_test_1297,51.182171
ID_test_1298,30.282671
ID_test_1299,72.608971
ID_test_1300,49.803432
ID_test_1301,75.790176
ID_test_1302,174.228897
ID_test_1303,99.750839
ID_test_1304,68.389748
ID_test_1305,50.052425
ID_test_1306,226.465118
ID_test_1307,73.130684
ID_test_1308,171.519547
ID_test_1309,22.892441
ID_test_1310,62.431847
ID_test_1311,148.895859
ID_test_1312,32.473095
ID_test_1313,53.702320
ID_test_1314,75.193687
ID_test_1315,2.878426
ID_test_1316,58.724792
ID_test_1317,41.096478
ID_test_1318,62.120556
ID_test_1319,34.687199
ID_test_1320,43.342518
ID_test_1321,50.738560
ID_test_1322,47.758526
ID_test_1323,68.444305
ID_test_1324,11.770850
ID_test_1325,28.599020
ID_test_1326,19.535934
ID_test_1327,46.755749
ID_test_1328,102.717300
ID_test_1329,30.087070
ID_test_1330,38.104473
ID_test_1331,53.791302
ID_test_1332,48.081966
ID_test_1333,114.178322
ID_test_1334,122.922859
ID_test_1335,35.177319
ID_test_1336,106.856453
ID_test_1337,66.092499
ID_test_1338,101.534195
ID_test_1339,102.258163
ID_test_1340,53.976833
ID_test_1341,101.557838
ID_test_1342,43.241955
ID_test_1343,55.422993
ID_test_1344,74.757576
ID_test_1345,39.634819
ID_test_1346,39.594776
ID_test_1347,62.792732
ID_test_1348,65.177826
ID_test_1349,101.750427
ID_test_1350,18.817194
ID_test_1351,92.826561
ID_test_1352,111.478477
ID_test_1353,52.160686
ID_test_1354,66.192192
ID_test_1355,114.524261
ID_test_1356,71.396599
ID_test_1357,64.720642
ID_test_1358,81.906387
ID_test_1359,47.830952
ID_test_1360,50.696918
ID_test_1361,58.010708
ID_test_1362,27.921759
ID_test_1363,80.432777
ID_test_1364,96.839859
ID_test_1365,22.081486
ID_test_1366,73.883949
ID_test_1367,40.924385
ID_test_1368,59.994827
ID_test_1369,57.970753
ID_test_1370,73.770134
ID_test_1371,67.403168
ID_test_1372,42.751575
ID_test_1373,77.587776
ID_test_1374,33.871571
ID_test_1375,70.982803
ID_test_1376,46.065754
ID_test_1377,132.978607
ID_test_1378,58.792835
ID_test_1379,138.632095
ID_test_1380,35.424358
ID_test_1381,57.655899
ID_test_1382,22.646801
ID_test_1383,35.953049
ID_test_1384,32.804375
ID_test_1385,74.061478
ID_test_1386,19.926786
ID_test_1387,38.686108
ID_test_1388,66.897049
ID_test_1389,87.048630
ID_test_1390,68.307014
ID_test_1391,46.451054
ID_test_1392,37.986637
ID_test_1393,57.674774
ID_test_1394,63.510033
ID_test_1395,29.821730
ID_test_1396,57.113441
ID_test_1397,42.261932
ID_test_1398,62.625828
ID_test_1399,100.364899
ID_test_1400,76.873932
ID_test_1401,87.875221
ID_test_1402,51.940804
ID_test_1403,75.129311
ID_test_1404,43.363091
ID_test_1405,50.046257
ID_test_1406,199.993011
ID_test_1407,77.502899
ID_test_1408,29.774387
ID_test_1409,40.762608
ID_test_1410,35.160961
ID_test_1411,103.969902
ID_test_1412,40.313148
ID_test_1413,22.047878
ID_test_1414,86.838165
ID_test_1415,104.324501
ID_test_1416,132.608414
ID_test_1417,54.092060
ID_test_1418,19.790762
ID_test_1419,70.030220
ID_test_1420,26.997446
ID_test_1421,140.956924
ID_test_1422,65.845650
ID_test_1423,48.240330
ID_test_1424,181.444733
ID_test_1425,92.093613
ID_test_1426,161.551910
ID_test_1427,9.899621
ID_test_1428,9.889345
ID_test_1429,54.067612
ID_test_1430,38.866879
ID_test_1431,26.048506
ID_test_1432,21.489246
ID_test_1433,126.828728
ID_test_1434,115.479439
ID_test_1435,113.695923
ID_test_1436,48.510944
ID_test_1437,110.115547
ID_test_1438,83.313248
ID_test_1439,47.370411
ID_test_1440,35.380962
ID_test_1441,87.458488
ID_test_1442,32.792507
ID_test_1443,27.961521
ID_test_1444,55.123463
ID_test_1445,26.522287
ID_test_1446,71.701401
ID_test_1447,9.053926
ID_test_1448,-3.050607
ID_test_1449,34.012661
ID_test_1450,64.620163
ID_test_1451,46.363148
ID_test_1452,75.309669
ID_test_1453,32.028530
ID_test_1454,172.306549
ID_test_1455,115.963821
ID_test_1456,51.746029
ID_test_1457,9.461060
ID_test_1458,53.546974
ID_test_1459,23.530561
ID_test_1460,20.458727
ID_test_1461,83.791618
ID_test_1462,36.434624
ID_test_1463,-4.007799
ID_test_1464,117.467964
ID_test_1465,48.110172
ID_test_1466,79.895241
ID_test_1467,34.953518
ID_test_1468,18.793554
ID_test_1469,30.525352
ID_test_1470,55.307045
ID_test_1471,25.988951
ID_test_1472,41.818710
ID_test_1473,18.349987
ID_test_1474,30.674696
ID_test_1475,200.813904
ID_test_1476,34.641853
ID_test_1477,-2.747553
ID_test_1478,64.129883
ID_test_1479,89.650269
ID_test_1480,31.918873
ID_test_1481,52.893871
ID_test_1482,77.429092
ID_test_1483,28.766689
ID_test_1484,41.542431
ID_test_1485,17.425159
ID_test_1486,41.786907
ID_test_1487,112.602051
ID_test_1488,141.205902
ID_test_1489,126.272064
ID_test_1490,59.038921
ID_test_1491,23.798349
ID_test_1492,50.140446
ID_test_1493,31.762495
ID_test_1494,137.883530
ID_test_1495,70.727814
ID_test_1496,76.893585
ID_test_1497,55.506138
ID_test_1498,67.374611
ID_test_1499,44.690372
ID_test_1500,85.984238
ID_test_1501,57.254971
ID_test_1502,53.125553
ID_test_1503,103.012550
ID_test_1504,22.445028
ID_test_1505,43.976913
ID_test_1506,169.779221
ID_test_1507,49.452274
ID_test_1508,75.810371
ID_test_1509,60.871754
ID_test_1510,75.312157
ID_test_1511,79.568275
ID_test_1512,47.669338
ID_test_1513,30.716124
ID_test_1514,52.967617
ID_test_1515,53.418152
ID_test_1516,103.716393
ID_test_1517,14.644372
ID_test_1518,57.586430
ID_test_1519,37.938648
ID_test_1520,62.642719
ID_test_1521,37.088955
ID_test_1522,23.732948
ID_test_1523,60.814056
ID_test_1524,79.264854
ID_test_1525,118.287674
ID_test_1526,28.138477
ID_test_1527,31.456928
ID_test_1528,21.455742
ID_test_1529,22.879326
ID_test_1530,46.546566
ID_test_1531,101.006065
ID_test_1532,58.972927
ID_test_1533,159.644135
ID_test_1534,51.341133
ID_test_1535,65.697510
ID_test_1536,25.649937
ID_test_1537,26.270576
ID_test_1538,48.194820
ID_test_1539,25.128460
ID_test_1540,63.676067
ID_test_1541,29.441473
ID_test_1542,26.382593
ID_test_1543,46.821228
ID_test_1544,17.712803
ID_test_1545,6.510364
ID_test_1546,32.263485
ID_test_1547,110.523079
ID_test_1548,11.100007
ID_test_1549,66.192917
ID_test_1550,62.751450
ID_test_1551,63.595951
ID_test_1552,87.905640
ID_test_1553,31.141815
ID_test_1554,82.895256
ID_test_1555,33.738098
ID_test_1556,10.877069
ID_test_1557,49.783901
ID_test_1558,66.572708
ID_test_1559,63.271702
ID_test_1560,89.951965
ID_test_1561,7.065728
ID_test_1562,74.515289
ID_test_1563,35.735981
ID_test_1564,42.347332
ID_test_1565,125.997078
ID_test_1566,64.321686
ID_test_1567,33.151024
ID_test_1568,54.267002
ID_test_1569,48.154568
ID_test_1570,28.585625
ID_test_1571,30.050053
ID_test_1572,7.247016
ID_test_1573,41.081829
ID_test_1574,84.893562
ID_test_1575,58.720486
ID_test_1576,62.842628
ID_test_1577,52.183231
ID_test_1578,47.710049
ID_test_1579,59.855774
ID_test_1580,70.926033
ID_test_1581,54.243946
ID_test_1582,125.630356
ID_test_1583,57.864491
ID_test_1584,32.403763
ID_test_1585,87.396225
ID_test_1586,178.922287
ID_test_1587,46.211395
ID_test_1588,61.392441
ID_test_1589,10.804434
ID_test_1590,31.531118
ID_test_1591,40.267216
ID_test_1592,13.158978
ID_test_1593,46.428680
ID_test_1594,162.658539
ID_test_1595,138.571533
ID_test_1596,59.457588
ID_test_1597,36.433178
ID_test_1598,43.965103
ID_test_1599,24.608940
ID_test_1600,77.235062
ID_test_1601,50.505550
ID_test_1602,55.312626
ID_test_1603,68.807411
ID_test_1604,-6.531839
ID_test_1605,100.417130
ID_test_1606,59.956211
ID_test_1607,39.772274
ID_test_1608,95.990807
ID_test_1609,22.986973
ID_test_1610,66.329124
ID_test_1611,45.658237
ID_test_1612,125.553871
ID_test_1613,110.364647
ID_test_1614,92.956429
ID_test_1615,2.333098
ID_test_1616,60.296638
ID_test_1617,31.361908
ID_test_1618,10.334619
ID_test_1619,32.279003
ID_test_1620,135.813705
ID_test_1621,61.263988
ID_test_1622,81.762787
ID_test_1623,62.078537
ID_test_1624,64.580399
ID_test_1625,64.671021
ID_test_1626,51.757751
ID_test_1627,51.487610
ID_test_1628,49.946114
ID_test_1629,42.022129
ID_test_1630,13.431512
ID_test_1631,43.695072
ID_test_1632,-3.925215
ID_test_1633,134.356155
ID_test_1634,85.445297
ID_test_1635,51.214466
ID_test_1636,119.600586
ID_test_1637,33.506256
ID_test_1638,33.358021
ID_test_1639,30.039930
ID_test_1640,98.948898
ID_test_1641,44.705837
ID_test_1642,86.077660
ID_test_1643,31.656879
ID_test_1644,51.148220
ID_test_1645,27.317400
ID_test_1646,95.556168
ID_test_1647,169.960510
ID_test_1648,107.227753
ID_test_1649,58.674648
ID_test_1650,183.564209
ID_test_1651,90.370270
ID_test_1652,14.328424
ID_test_1653,157.876923
ID_test_1654,85.182938
ID_test_1655,57.425671
ID_test_1656,38.528519
ID_test_1657,39.890579
ID_test_1658,44.863831
ID_test_1659,18.597122
ID_test_1660,24.945093
ID_test_1661,87.292801
ID_test_1662,117.301262
ID_test_1663,49.888348
ID_test_1664,-4.884965
ID_test_1665,45.589764
ID_test_1666,32.839191
ID_test_1667,21.977762
ID_test_1668,41.476685
ID_test_1669,59.385300
ID_test_1670,115.367004
ID_test_1671,66.633156
ID_test_1672,49.527744
ID_test_1673,144.278351
ID_test_1674,138.058380
ID_test_1675,107.445496
ID_test_1676,86.671349
ID_test_1677,80.165131
ID_test_1678,104.320953
ID_test_1679,101.624001
ID_test_1680,58.279568
ID_test_1681,54.387955
ID_test_1682,122.670052
ID_test_1683,90.240517
ID_test_1684,31.765255
ID_test_1685,42.145298
ID_test_1686,44.619263
ID_test_1687,100.427315
ID_test_1688,55.397243
ID_test_1689,53.964493
ID_test_1690,26.705116
ID_test_1691,192.446747
ID_test_1692,30.506472
ID_test_1693,35.631264
ID_test_1694,86.061378
ID_test_1695,47.149303
ID_test_1696,239.807327
ID_test_1697,52.157143
ID_test_1698,110.440643
ID_test_1699,79.756516
ID_test_1700,0.365817
ID_test_1701,69.495674
ID_test_1702,87.549217
ID_test_1703,54.852749
ID_test_1704,37.763344
ID_test_1705,33.157719
ID_test_1706,49.193146
ID_test_1707,78.961105
ID_test_1708,78.207512
ID_test_1709,74.616837
ID_test_1710,47.767975
ID_test_1711,37.541023
ID_test_1712,98.695992
ID_test_1713,70.527466
ID_test_1714,41.694740
ID_test_1715,42.916969
ID_test_1716,38.674263
ID_test_1717,57.428436
ID_test_1718,68.507980
ID_test_1719,71.323204
ID_test_1720,94.917023
ID_test_1721,92.422295
ID_test_1722,179.955917
ID_test_1723,79.947586
ID_test_1724,74.444977
ID_test_1725,92.996094
ID_test_1726,32.858566
ID_test_1727,10.418731
ID_test_1728,41.717262
ID_test_1729,109.969612
ID_test_1730,18.820629
ID_test_1731,26.066193
ID_test_1732,58.272816
ID_test_1733,-3.035283
ID_test_1734,29.771887
ID_test_1735,68.028290
ID_test_1736,51.427082
ID_test_1737,41.936508
ID_test_1738,232.818069
ID_test_1739,54.900280
ID_test_1740,36.365944
ID_test_1741,22.460323
ID_test_1742,69.150764
ID_test_1743,13.594481
ID_test_1744,64.103844
ID_test_1745,101.747215
ID_test_1746,76.488220
ID_test_1747,40.095421
ID_test_1748,57.254726
ID_test_1749,68.938622
ID_test_1750,17.713099
ID_test_1751,32.653809
ID_test_1752,58.837410
ID_test_1753,55.297894
ID_test_1754,39.983067
ID_test_1755,79.862366
ID_test_1756,54.408241
ID_test_1757,34.298939
ID_test_1758,81.162064
ID_test_1759,20.360689
ID_test_1760,51.351154
ID_test_1761,46.507107
ID_test_1762,75.014656
ID_test_1763,37.747715
ID_test_1764,92.001984
ID_test_1765,85.359932
ID_test_1766,82.599075
ID_test_1767,80.792358
ID_test_1768,25.767906
ID_test_1769,82.261276
ID_test_1770,61.962929
ID_test_1771,148.028564
ID_test_1772,211.175339
ID_test_1773,57.511002
ID_test_1774,40.433498
ID_test_1775,24.655802
ID_test_1776,99.683487
ID_test_1777,62.888264
ID_test_1778,27.599104
ID_test_1779,68.559898
ID_test_1780,47.516575
ID_test_1781,67.191978
ID_test_1782,83.790184
ID_test_1783,44.425323
ID_test_1784,52.051182
ID_test_1785,27.272860
ID_test_1786,6.850541
ID_test_1787,74.747604
ID_test_1788,83.365311
ID_test_1789,97.372070
ID_test_1790,46.530579
ID_test_1791,51.926689
ID_test_1792,14.913347
ID_test_1793,151.555115
ID_test_1794,63.543877
ID_test_1795,79.321144
ID_test_1796,53.496834
ID_test_1797,63.949253
ID_test_1798,25.812696
ID_test_1799,114.818230
ID_test_1800,70.443993
ID_test_1801,35.520107
ID_test_1802,172.189011
ID_test_1803,67.213409
ID_test_1804,90.101013
ID_test_1805,8.621572
ID_test_1806,59.910221
ID_test_1807,147.339935
ID_test_1808,174.172394
ID_test_1809,26.228519
ID_test_1810,37.484333
ID_test_1811,127.894051
ID_test_1812,154.964432
ID_test_1813,137.014725
ID_test_1814,40.970894
ID_test_1815,42.630089
ID_test_1816,67.359154
ID_test_1817,59.468086
ID_test_1818,78.729889
ID_test_1819,117.998459
ID_test_1820,120.272400
ID_test_1821,82.716492
ID_test_1822,167.535477
ID_test_1823,177.236725
ID_test_1824,49.417892
ID_test_1825,66.676300
ID_test_1826,38.651951
ID_test_1827,63.728271
ID_test_1828,60.520897
ID_test_1829,71.475685
ID_test_1830,64.126106
ID_test_1831,83.910789
ID_test_1832,57.044731
ID_test_1833,43.340282
ID_test_1834,62.901707
ID_test_1835,171.316299
ID_test_1836,51.643173
ID_test_1837,42.970711
ID_test_1838,38.826599
ID_test_1839,38.762215
ID_test_1840,43.432785
ID_test_1841,59.491089
ID_test_1842,69.756668
ID_test_1843,27.093592
ID_test_1844,109.294456
ID_test_1845,92.027519
ID_test_1846,-3.171432
ID_test_1847,170.910507
ID_test_1848,151.662338
ID_test_1849,15.745593
ID_test_1850,36.539028
ID_test_1851,50.175766
ID_test_1852,41.644394
ID_test_1853,113.697189
ID_test_1854,26.917395
ID_test_1855,116.008041
ID_test_1856,41.287319
ID_test_1857,99.285744
ID_test_1858,153.707642
ID_test_1859,96.289474
ID_test_1860,47.359329
ID_test_1861,39.843781
ID_test_1862,77.626770
ID_test_1863,33.399895
ID_test_1864,-8.856065
ID_test_1865,80.787979
ID_test_1866,43.810295
ID_test_1867,57.935986
ID_test_1868,107.787949
ID_test_1869,153.987122
ID_test_1870,66.476692
ID_test_1871,31.577734
ID_test_1872,104.869781
ID_test_1873,16.055700
ID_test_1874,79.487366
ID_test_1875,45.343510
ID_test_1876,83.399536
ID_test_1877,71.188309
ID_test_1878,100.223618
ID_test_1879,53.461720
ID_test_1880,109.460190
ID_test_1881,13.121743
ID_test_1882,69.640923
ID_test_1883,82.623817
ID_test_1884,12.841698
ID_test_1885,59.603642
ID_test_1886,75.699295
ID_test_1887,28.769659
ID_test_1888,37.155392
ID_test_1889,69.908157
ID_test_1890,-2.613635
ID_test_1891,21.093172
ID_test_1892,54.028431
ID_test_1893,49.253246
ID_test_1894,39.355896
ID_test_1895,98.928429
ID_test_1896,73.948479
ID_test_1897,40.092587
ID_test_1898,69.645111
ID_test_1899,172.783539
ID_test_1900,92.380737
ID_test_1901,8.940164
ID_test_1902,59.601837
ID_test_1903,75.057755
ID_test_1904,66.894958
ID_test_1905,58.612949
ID_test_1906,66.873108
ID_test_1907,68.324440
ID_test_1908,133.637283
ID_test_1909,56.749653
ID_test_1910,21.762846
ID_test_1911,22.624302
ID_test_1912,94.062805
ID_test_1913,44.044235
ID_test_1914,85.713226
ID_test_1915,64.673302
ID_test_1916,59.030964
ID_test_1917,59.084244
ID_test_1918,145.614014
ID_test_1919,29.469408
ID_test_1920,95.170021
ID_test_1921,64.721664
ID_test_1922,90.796738
ID_test_1923,92.780273
ID_test_1924,168.300980
ID_test_1925,27.682339
ID_test_1926,39.001141
ID_test_1927,22.310223
ID_test_1928,50.504658
ID_test_1929,138.169693
ID_test_1930,63.692398
ID_test_1931,62.331390
ID_test_1932,79.874107
ID_test_1933,36.877567
ID_test_1934,44.670055
ID_test_1935,19.337214
ID_test_1936,103.938812
ID_test_1937,130.139084
ID_test_1938,85.581314
ID_test_1939,27.691385
ID_test_1940,61.832729
ID_test_1941,66.937248
ID_test_1942,34.349682
ID_test_1943,103.702988
ID_test_1944,30.007483
ID_test_1945,26.672987
ID_test_1946,45.137592
ID_test_1947,127.505829
ID_test_1948,2.590632
ID_test_1949,169.087814
ID_test_1950,102.568253
ID_test_1951,198.274612
ID_test_1952,68.013138
ID_test_1953,55.186142
ID_test_1954,145.751831
ID_test_1955,65.887711
ID_test_1956,88.917770
ID_test_1957,16.471577
ID_test_1958,57.333595
ID_test_1959,22.176699
ID_test_1960,11.664927
ID_test_1961,33.158871
ID_test_1962,62.357910
ID_test_1963,90.145973
ID_test_1964,23.150646
ID_test_1965,71.550461
ID_test_1966,40.301914
ID_test_1967,96.713585
ID_test_1968,17.379320
ID_test_1969,57.493629
ID_test_1970,34.871525
ID_test_1971,48.203026
ID_test_1972,65.881592
ID_test_1973,78.725426
ID_test_1974,30.204613
ID_test_1975,12.486363
ID_test_1976,41.713768
ID_test_1977,49.396423
ID_test_1978,39.651581
ID_test_1979,104.942795
ID_test_1980,24.692457
ID_test_1981,58.279972
ID_test_1982,41.762100
ID_test_1983,44.289440
ID_test_1984,38.751472
ID_test_1985,35.588886
ID_test_1986,61.709492
ID_test_1987,52.837055
ID_test_1988,52.500706
ID_test_1989,154.272385
ID_test_1990,88.514107
ID_test_1991,76.537712
ID_test_1992,101.143158
ID_test_1993,34.293987
ID_test_1994,9.595126
ID_test_1995,34.887817
ID_test_1996,42.018761
ID_test_1997,74.477127
ID_test_1998,124.010788
ID_test_1999,54.453384
ID_test_2000,41.607746
ID_test_2001,88.184998
ID_test_2002,95.236511
ID_test_2003,147.755203
ID_test_2004,52.608597
ID_test_2005,111.463799
ID_test_2006,55.030380
ID_test_2007,31.329882
ID_test_2008,41.604717
ID_test_2009,46.042343
ID_test_2010,50.640442
ID_test_2011,29.264460
ID_test_2012,85.000404
ID_test_2013,33.632183
ID_test_2014,40.674042
ID_test_2015,45.322834
ID_test_2016,33.796860
ID_test_2017,49.747135
ID_test_2018,99.127075
ID_test_2019,28.726961
ID_test_2020,59.195850
ID_test_2021,44.119358
ID_test_2022,63.608284
ID_test_2023,32.964397
ID_test_2024,39.265190
ID_test_2025,46.621910
ID_test_2026,166.409882
ID_test_2027,52.509350
ID_test_2028,52.586864
ID_test_2029,120.523094
ID_test_2030,72.248535
ID_test_2031,77.316963
ID_test_2032,48.143234
ID_test_2033,39.954777
ID_test_2034,91.135986
ID_test_2035,53.405621
ID_test_2036,33.500782
ID_test_2037,71.667290
ID_test_2038,74.082520
ID_test_2039,34.444347
ID_test_2040,82.009644
ID_test_2041,162.972015
ID_test_2042,130.648346
ID_test_2043,91.033836
ID_test_2044,85.430130
ID_test_2045,22.086994
ID_test_2046,102.154274
ID_test_2047,37.096317
ID_test_2048,24.067665
ID_test_2049,38.178631
ID_test_2050,82.465477
ID_test_2051,50.480946
ID_test_2052,64.913910
ID_test_2053,53.143383
ID_test_2054,36.895657
ID_test_2055,77.596474
ID_test_2056,73.479202
ID_test_2057,56.942837
ID_test_2058,60.683144
ID_test_2059,38.284943
ID_test_2060,93.991455
ID_test_2061,50.502716
ID_test_2062,36.259850
ID_test_2063,138.862030
ID_test_2064,10.040269
ID_test_2065,45.218796
ID_test_2066,186.177872
ID_test_2067,112.878006
ID_test_2068,28.501797
ID_test_2069,114.151001
ID_test_2070,66.465599
ID_test_2071,79.432190
ID_test_2072,193.333267
ID_test_2073,61.253368
ID_test_2074,22.518002
ID_test_2075,24.108006
ID_test_2076,57.359116
ID_test_2077,54.228943
ID_test_2078,51.700672
ID_test_2079,36.041325
ID_test_2080,59.640171
ID_test_2081,156.401932
ID_test_2082,126.452011
ID_test_2083,49.944576
ID_test_2084,61.521278
ID_test_2085,82.249016
ID_test_2086,223.316254
ID_test_2087,37.363041
ID_test_2088,59.744755
ID_test_2089,36.190426
ID_test_2090,90.851654
ID_test_2091,46.720543
ID_test_2092,35.481880
ID_test_2093,47.679462
ID_test_2094,13.146645
ID_test_2095,80.597595
ID_test_2096,19.404169
ID_test_2097,74.938492
ID_test_2098,53.201710
ID_test_2099,94.381760
ID_test_2100,63.377716
ID_test_2101,14.856756
ID_test_2102,70.853165
ID_test_2103,11.720445
ID_test_2104,88.268738
ID_test_2105,84.802460
ID_test_2106,53.154869
ID_test_2107,47.922188
ID_test_2108,72.629814
ID_test_2109,31.761940
ID_test_2110,63.743294
ID_test_2111,55.992939
ID_test_2112,44.231117
ID_test_2113,58.551361
ID_test_2114,162.073730
ID_test_2115,67.171021
ID_test_2116,72.021545
ID_test_2117,54.283421
ID_test_2118,100.573532
ID_test_2119,37.977062
ID_test_2120,39.725727
ID_test_2121,186.999146
ID_test_2122,56.828514
ID_test_2123,69.449112
ID_test_2124,124.574631
ID_test_2125,68.343239
ID_test_2126,42.711239
ID_test_2127,108.107185
ID_test_2128,42.206573
ID_test_2129,41.628468
ID_test_2130,96.829681
ID_test_2131,-4.141368
ID_test_2132,46.537640
ID_test_2133,25.817053
ID_test_2134,33.875584
ID_test_2135,69.675514
ID_test_2136,40.887596
ID_test_2137,47.909184
ID_test_2138,95.962593
ID_test_2139,41.922462
ID_test_2140,99.901077
ID_test_2141,120.642685
ID_test_2142,74.685280
ID_test_2143,100.548477
ID_test_2144,9.773495
ID_test_2145,25.860369
ID_test_2146,40.597420
ID_test_2147,134.542160
ID_test_2148,51.077847
ID_test_2149,71.030548
ID_test_2150,79.545609
ID_test_2151,43.305859
ID_test_2152,56.149719
ID_test_2153,114.573997
ID_test_2154,96.497055
ID_test_2155,37.149185
ID_test_2156,50.131428
ID_test_2157,74.633286
ID_test_2158,36.743610
ID_test_2159,20.424112
ID_test_2160,29.650087
ID_test_2161,50.184097
ID_test_2162,51.144596
ID_test_2163,68.520012
ID_test_2164,51.085567
ID_test_2165,61.788414
ID_test_2166,57.047352
ID_test_2167,65.354660
ID_test_2168,28.003595
ID_test_2169,36.634541
ID_test_2170,41.770695
ID_test_2171,144.002960
ID_test_2172,72.853973
ID_test_2173,31.802732
ID_test_2174,52.370785
ID_test_2175,4.831601
ID_test_2176,20.836123
ID_test_2177,54.984993
ID_test_2178,41.375744
ID_test_2179,239.694839
ID_test_2180,66.320236
ID_test_2181,12.468993
ID_test_2182,57.399067
ID_test_2183,167.533707
ID_test_2184,73.447067
ID_test_2185,105.718582
ID_test_2186,54.825970
ID_test_2187,53.821182
ID_test_2188,23.398207
ID_test_2189,42.198250
ID_test_2190,-53.205143
ID_test_2191,10.254630
ID_test_2192,75.647728
ID_test_2193,32.970135
ID_test_2194,19.134451
ID_test_2195,110.578018
ID_test_2196,100.885941
ID_test_2197,32.844276
ID_test_2198,70.527000
ID_test_2199,53.283501
ID_test_2200,47.571926
ID_test_2201,55.580235
ID_test_2202,85.069473
ID_test_2203,69.730438
ID_test_2204,97.453812
ID_test_2205,73.625671
ID_test_2206,213.141876
ID_test_2207,43.285305
ID_test_2208,89.296402
ID_test_2209,95.662064
ID_test_2210,33.228901
ID_test_2211,26.083870
ID_test_2212,11.541005
ID_test_2213,78.522491
ID_test_2214,59.542698
ID_test_2215,76.173134
ID_test_2216,31.207047
ID_test_2217,123.813972
ID_test_2218,55.241280
ID_test_2219,41.895676
ID_test_2220,0.649234
ID_test_2221,53.954357
ID_test_2222,60.356289
ID_test_2223,61.184402
ID_test_2224,68.677216
ID_test_2225,50.694218
